Exchange ID,ticker,Name,Market Cap,Country,IPO Year,Sector,Industry
1,FEI           ,First Trust MLP and Energy Income Fund Common Shares of Beneficial Interest,318863773,,2012,Finance,Finance/Investors Services
1,FENG,Phoenix New Media Limited American Depositary Shares each representing 8 Class A ordinary shares.,68321201,China,2011,Consumer Services,Broadcasting
1,FEO,First Trust/Aberdeen Emerging Opportunity Fund Common Shares of Beneficial Interest,70134818,United States,,Finance,Investment Managers
1,FERG,Ferguson plc Ordinary Shares,36367904427,,2021,Consumer Durables,Industrial Machinery/Components
1,FET,Forum Energy Technologies Inc. Common Stock,96964804,United States,2012,Energy,Metal Fabrications
1,FF,FutureFuel Corp.  Common shares,326911425,United States,,Basic Industries,Major Chemicals
1,FFA,First Trust Enhanced Equity Income Fund,425834278,United States,2004,Finance,Investment Managers
1,FFC,Flaherty & Crumrine Preferred and Income Securities Fund Incorporated,980647187,,2003,Finance,Trusts Except Educational Religious and Charitable
1,FGB,First Trust Specialty Finance and Financial Opportunities Fund,58332419,United States,2007,Finance,Finance/Investors Services
1,FHI,Federated Hermes Inc. Common Stock,3469263642,United States,,Finance,Investment Managers
1,FHN,First Horizon Corporation Common Stock,8830450799,United States,,Finance,Major Banks
1,FHN^B,First Horizon Corporation Depositary Shares each representing a 1/400th interest in a share of Non-Cumulative Perpetual Preferred Stock Series B,,United States,,,
1,FHN^C,First Horizon Corporation Depositary Shares each representing a 1/400th interest in a share of Non-Cumulative Perpetual Preferred Stock Series C,,United States,,,
1,FHN^D,First Horizon Corporation Depositary Shares each representing a 1/400th interest in a share of Non-Cumulative Perpetual Preferred Stock Series D,,United States,,,
1,FHN^E,First Horizon Corporation Depositary Shares each representing a 1/4000th interest in a share of Non-Cumulative Perpetual Preferred Stock Series E,,United States,,,
1,FHN^F,First Horizon Corporation Depositary Shares each representing 1/4000th Interest in a Share of Non-Cumulative Perpetual Preferred Stock Series F,,United States,,,
1,FHS,First High-School Education Group Co. Ltd. American Depositary Shares,59050315,,2021,Consumer Services,Other Consumer Services
1,FICO,Fair Isaac Corproation Common Stock,11148255264,United States,,Technology,Computer Software: Prepackaged Software
1,FIF,First Trust Energy Infrastructure Fund Common Shares of Beneficial Interest,219931662,United States,2011,Finance,Finance/Investors Services
1,FIGS,FIGS Inc. Class A Common Stock,4029225995,,2021,Consumer Non-Durables,Medical Specialities
1,FINS,Angel Oak Financial Strategies Income Term Trust Common Shares of Beneficial Interest,254933427,,2019,Finance,Finance/Investors Services
1,FINV,FinVolution Group American Depositary Shares,1637915338,United States,2017,Finance,Finance: Consumer Services
1,FIS,Fidelity National Information Services Inc. Common Stock,63633933325,United States,,Miscellaneous,Business Services
1,FIX,Comfort Systems USA Inc. Common Stock,3490238330,United States,1997,Capital Goods,Engineering & Construction
1,FL,Foot Locker Inc.,4610099024,United States,,Consumer Services,Clothing/Shoe/Accessory Stores
1,FLAG,First Light Acquisition Group Inc. Class A Common Stock,282612500,,2021,,
1,FLC,Flaherty & Crumrine Total Return Fund Inc Common Stock,231966992,United States,2003,Finance,Trusts Except Educational Religious and Charitable
1,FLME,Flame Acquisition Corp. Class A Common Stock,349492188,,2021,,
1,FLNG,FLEX LNG Ltd. Ordinary Shares,1136994498,,2019,Consumer Services,Marine Transportation
1,FLO,Flowers Foods Inc. Common Stock,5479352724,United States,,Consumer Non-Durables,Farming/Seeds/Milling
1,FLOW,SPX FLOW Inc. Common Stock,3593977073,United States,2015,Capital Goods,Industrial Machinery/Components
1,FLR,Fluor Corporation Common Stock,3402370699,United States,,Capital Goods,Oilfield Services/Equipment
1,FLS,Flowserve Corporation Common Stock,4050022016,United States,,Capital Goods,Fluid Controls
1,FLT,FleetCor Technologies Inc. Common Stock,18091859398,United States,2010,Technology,EDP Services
1,FLYA,SOAR Technology Acquisition Corp. Class A Ordinary Shares,307893337,,2021,,
1,FMAC,FirstMark Horizon Acquisition Corp. Class A Common Stock,509737500,United States,2020,,
1,FMC,FMC Corporation Common Stock,13710709214,United States,,Basic Industries,Agricultural Chemicals
1,FMN,Federated Hermes Premier Municipal Income Fund,172495545,United States,2002,Finance,Finance Companies
1,FMO,Fiduciary/Claymore Energy Infrastructure Fund Common Shares of Beneficial Interest,70952422,United States,2004,Finance,Trusts Except Educational Religious and Charitable
1,FMS,Fresenius Medical Care AG Common Stock,17866786865,Germany,,Health Care,Medical/Nursing Services
1,FMX,Fomento Economico Mexicano S.A.B. de C.V. Common Stock,25401828291,Mexico,,Consumer Non-Durables,Beverages (Production/Distribution)
1,FMY,First Trust Motgage Income Fund Common Shares of Beneficial Interest,56329348,United States,2005,Finance,Finance/Investors Services
1,FN,Fabrinet Ordinary Shares,4234543241,Cayman Islands,2010,Public Utilities,Telecommunications Equipment
1,FNA,Paragon 28 Inc. Common Stock,1286152979,,2021,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
1,FNB,F.N.B. Corporation Common Stock,3852649129,United States,,Finance,Major Banks
1,FNB^E,F.N.B. Corporation Depositary Shares each representing a 1/40th interest in a share of Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred  Stock Series E,,United States,,,
1,FND,Floor & Decor Holdings Inc. Common Stock,13318264346,,2017,Consumer Services,RETAIL: Building Materials
1,FNF,FNF Group of Fidelity National Financial Inc. Common Stock,14314791688,United States,2014,Finance,Specialty Insurers
1,FNV,Franco-Nevada Corporation,24994560751,Canada,,,
1,FOA,Finance of America Companies Inc. Class A Common Stock,294094353,,2021,Finance,Finance Companies
1,FOE,Ferro Corporation Common Stock,1783096716,United States,,Basic Industries,Paints/Coatings
1,FOF,Cohen & Steers Closed-End Opportunity Fund Inc. Common Stock,379452681,United States,2006,Finance,Finance/Investors Services
1,FOR,Forestar Group Inc Common Stock ,1058216221,United States,2017,Finance,Real Estate
1,FORG,ForgeRock Inc. Class A Common Stock,2115435672,,2021,Technology,Computer Software: Prepackaged Software
1,FOUR,Shift4 Payments Inc. Class A Common Stock,4564728365,United States,2020,Technology,EDP Services
1,FPAC,Far Peak Acquisition Corporation Class A Ordinary Shares,706567500,,2021,Finance,Business Services
1,FPF,First Trust Intermediate Duration Preferred & Income Fund Common Shares of Beneficial Interest,1494843526,,2013,Finance,Trusts Except Educational Religious and Charitable
1,FPH,Five Point Holdings LLC Class A Common Shares,403255102,United States,2017,Consumer Services,Real Estate
1,FPI,Farmland Partners Inc. Common Stock,537258000,,2014,Consumer Services,Real Estate Investment Trusts
1,FPL,First Trust New Opportunities MLP & Energy Fund Common Shares of Beneficial Interest,133243103,,2014,Finance,Trusts Except Educational Religious and Charitable
1,FR,First Industrial Realty Trust Inc. Common Stock,8261664614,United States,1994,Consumer Services,Real Estate Investment Trusts
1,FRA,Blackrock Floating Rate Income Strategies Fund Inc  Common Stock,480919489,United States,2003,Finance,Trusts Except Educational Religious and Charitable
1,FRC,FIRST REPUBLIC BANK Common Stock,37409819890,United States,,Finance,Commercial Banks
1,FRC^H,FIRST REPUBLIC BANK Depositary Shares each representing a 1/40th interest in a share of 5.125% Noncumulative Perpetual Series H Preferred Stock par value $0.01 per share,,United States,,,
1,FRC^I,FIRST REPUBLIC BANK Depositary Shares each representing a 1/40th interest in a share of 5.50% Noncumulative Perpetual Series I Preferred Stock par value $0.01 per share,,United States,,,
1,FRC^J,FIRST REPUBLIC BANK Depositary Shares Each Representing a 1/40th Interest in a Share of 4.70% Noncumulative Perpetual Series J Preferred Stock,,United States,,,
1,FRC^K,FIRST REPUBLIC BANK Depositary Shares Each Representing a 1/40th Interest in a Share of 4.125% Noncumulative Perpetual Series K Preferred Stock,,United States,,,
1,FRC^L,FIRST REPUBLIC BANK Depositary Shares Each Representing a 1/40th Interest in a Share of 4.250% Noncumulative Perpetual Series L Preferred Stock,,United States,,,
1,FRC^M,FIRST REPUBLIC BANK Depositary Shares each representing a 1/40th interest in a share of 4.000% Noncumulative Perpetual Series M Preferred Stock,,United States,,,
1,FRC^N,First Republic Bank Depositary Shares Each Representing a 1/40th Interest in a Share of 4.500% Noncumulative Perpetual Series N Preferred Stock,,United States,,,
1,FREY,FREYR Battery Ordinary Shares,1348377412,,2021,,
1,FRO,Frontline Ltd. Ordinary Shares,1449140570,Bermuda,,,
1,FRT,Federal Realty Investment Trust Common Stock,10136748572,United States,,Consumer Services,Real Estate Investment Trusts
1,FRT^C,Federal Realty Investment Trust Depositary Shares each representing a 1/1000th interest in a 5.000% Series C Cumulative Redeemable Preferred Share,,United States,,,
1,FRXB,Forest Road Acquisition Corp. II Class A Common Stock,425687500,,2021,,
1,FSD,First Trust High Income Long Short Fund Common Shares of Beneficial Interest,523807738,,2010,Finance,Investment Managers
1,FSK,FS KKR Capital Corp. Common Stock,6095415639,,2014,Finance,Investment Managers
1,FSLY,Fastly Inc. Class A Common Stock,4751700000,,2019,Technology,Computer Software: Prepackaged Software
1,FSM,Fortuna Silver Mines Inc Ordinary Shares (Canada),944904949,Canada,,,
1,FSNB,Fusion Acquisition Corp. II Class A Common Stock,608750000,,2021,,
1,FSR,Fisker Inc. Class A Common Stock,5281158847,,2018,,
1,FSS,Federal Signal Corporation Common Stock,2693884553,United States,,Technology,Industrial Machinery/Components
1,FST,FAST Acquisition Corp. Class A Common Stock,254000000,United States,2020,,
1,FT,Franklin Universal Trust Common Stock,204070979,United States,,Finance,Trusts Except Educational Religious and Charitable
1,FTAI,Fortress Transportation and Infrastructure Investors LLC Common Shares,2373386613,United States,2015,Technology,Diversified Commercial Services
1,FTAI^A,Fortress Transportation and Infrastructure Investors LLC 8.25% Fixed to Floating Rate Series A Cumulative Perpetual Redeemable Preferred Shares,,United States,,,
1,FTAI^B,Fortress Transportation and Infrastructure Investors LLC 8.00% Fixed-to-Floating Rate Series B Cumulative Perpetual Redeemable Preferred Shares,,United States,,,
1,FTAI^C,Fortress Transportation and Infrastructure Investors LLC 8.25% Fixed - Rate Reset Series C Cumulative Perpetual Redeemable Preferred Shares,,United States,,,
1,FTCH,Farfetch Limited Class A Ordinary Shares,12461826587,,2018,Consumer Services,Catalog/Specialty Distribution
1,FTEV,FinTech Evolution Acquisition Group Class A Ordinary Shares,334061296,,2021,,
1,FTHY,First Trust High Yield Opportunities 2027 Term Fund Common Stock,747374792,United States,2020,Finance,Investment Managers
1,FTI,TechnipFMC plc Ordinary Share,2952088144,,,Energy,Metal Fabrications
1,FTK,Flotek Industries Inc. Common Stock,63622538,United States,,Energy,Oilfield Services/Equipment
1,FTS,Fortis Inc. Common Shares,21545324000,,2016,Public Utilities,Electric Utilities: Central
1,FTV,Fortive Corporation Common Stock ,26950696324,,2016,Capital Goods,Industrial Machinery/Components
1,FUBO,fuboTV Inc. Common Stock,2575035234,,2020,Consumer Services,Broadcasting
1,FUL,H. B. Fuller Company Common Stock,4127595323,United States,,Basic Industries,Home Furnishings
1,FUN,Cedar Fair L.P. Common Stock,2805167653,United States,1987,Consumer Services,Movies/Entertainment
1,FVIV,Fortress Value Acquisition Corp. IV Class A Common Stock,793000000,,2021,,
1,FVRR,Fiverr International Ltd. Ordinary Shares no par value,4642118139,,2019,Miscellaneous,Business Services
1,FVT,Fortress Value Acquisition Corp. III Class A Common Stock,280887500,,2021,,
1,FXLV,F45 Training Holdings Inc. Common Stock,1028699927,,2021,Consumer Services,Other Consumer Services
1,FZT,FAST Acquisition Corp. II Class A Common Stock,270973063,,2021,,
1,G,Genpact Limited Common Stock,9555345266,Bermuda,2007,Consumer Services,Professional Services
1,GAB,Gabelli Equity Trust Inc. (The) Common Stock,1849851572,United States,1986,Finance,Investment Managers
1,GAB^G,Gabelli Equity Trust Inc. (The) Series G Cumulative Preferred Stock,,United States,,,
1,GAB^H,Gabelli Equity Trust Inc. (The) Pfd Ser H,,United States,,,
1,GAB^J,Gabelli Equity Trust Inc. (The) 5.45% Series J Cumulative Preferred Stock,,United States,,,
1,GAB^K,Gabelli Equity Trust Inc. (The) 5.00% Series K Cumulative Preferred Stock,,United States,,,
1,GAM,General American Investors Inc. Common Stock,1040787857,United States,,Finance,Investment Managers
1,GAM^B,General American Investors Company Inc. Cumulative Preferred Stock,,United States,,,
1,GAPA,G&P Acquisition Corp. Class A Common Stock,215906250,,2021,,
1,GATO,Gatos Silver Inc. Common Stock,769466918,United States,2020,Basic Industries,Precious Metals
1,GATX,GATX Corporation Common Stock,3698390000,United States,,Transportation,Rental/Leasing Companies
1,GB,Global Blue Group Holding AG Ordinary Shares,1298744734,,2000,Technology,EDP Services
1,GBAB,Guggenheim Taxable Municipal Bond & Investment Grade Debt Trust Common Shares of Beneficial Interest,481783350,United States,2010,Finance,Investment Managers
1,GBL,Gamco Investors Inc. Common Stock,654633779,United States,1999,Finance,Investment Managers
1,GBX,Greenbrier Companies Inc. (The) Common Stock,1457740401,United States,1994,Capital Goods,Railroads
1,GCI,Gannett Co. Inc. Common Stock,720177413,,2014,Consumer Services,Newspapers/Magazines
1,GCO,Genesco Inc. Common Stock,964864699,United States,,,
1,GCP,GCP Applied Technologies Inc. Common Stock,2335307573,,2016,Consumer Durables,Industrial Specialties
1,GCV,Gabelli Convertible and Income Securities Fund Inc. (The) Common Stock,124221141,United States,,Finance,Finance/Investors Services
1,GD,General Dynamics Corporation Common Stock,57221134552,United States,,Capital Goods,Aerospace
1,GDDY,GoDaddy Inc. Class A Common Stock,11867175587,United States,2015,Technology,EDP Services
1,GDL,GDL Fund The Common Shares of Beneficial Interest,123114048,United States,2007,Finance,Investment Managers
1,GDO,Western Asset Global Corporate Defined Opportunity Fund Inc. Western Asset Global Corporate Defined Opportunity Fund Inc.,254849548,United States,2009,Finance,Finance Companies
1,GDOT,Green Dot Corporation Class A Common Stock $0.001 par value,1940164194,United States,2010,Technology,Advertising
1,GDV,Gabelli Dividend & Income Trust Common Shares of Beneficial Interest,2375042565,United States,2003,Finance,Investment Managers
